schema,table,kind,ordinal,column,data_type,udt,nullable,column_default,maxlen,is_tenant_id
kepler_ods,kdc125,table,50,c49,numeric,numeric,YES,,,
kepler_ods,kdc125,table,51,c50,numeric,numeric,YES,,,
kepler_ods,kdc125,table,52,c51,numeric,numeric,YES,,,
kepler_ods,kdc125,table,53,c52,numeric,numeric,YES,,,
kepler_ods,kdc125,table,54,c53,numeric,numeric,YES,,,
kepler_ods,kdc125,table,55,c54,numeric,numeric,YES,,,
kepler_ods,kdc125,table,56,c55,numeric,numeric,YES,,,
kepler_ods,kdc125,table,57,c56,numeric,numeric,YES,,,
kepler_ods,kdc125,table,58,c57,numeric,numeric,YES,,,
kepler_ods,kdc125,table,59,c58,numeric,numeric,YES,,,
kepler_ods,kdc125,table,60,c59,numeric,numeric,YES,,,
kepler_ods,kdc125,table,61,c60,numeric,numeric,YES,,,
kepler_ods,kdc125,table,62,c61,numeric,numeric,YES,,,
kepler_ods,kdc125,table,63,c62,numeric,numeric,YES,,,
kepler_ods,kdc125,table,64,c63,numeric,numeric,YES,,,
kepler_ods,kdc125,table,65,c64,numeric,numeric,YES,,,
kepler_ods,kdc125,table,66,c65,numeric,numeric,YES,,,
kepler_ods,kdc125,table,67,c66,numeric,numeric,YES,,,
kepler_ods,kdc125,table,68,c67,numeric,numeric,YES,,,
kepler_ods,kdc125,table,69,c68,numeric,numeric,YES,,,
kepler_ods,kdc125,table,70,c69,numeric,numeric,YES,,,
kepler_ods,kdc125,table,71,c70,numeric,numeric,YES,,,
kepler_ods,kdc125,table,72,c71,numeric,numeric,YES,,,
kepler_ods,kdc125,table,73,c72,numeric,numeric,YES,,,
kepler_ods,kdc125,table,74,c73,numeric,numeric,YES,,,
kepler_ods,kdc125,table,75,c74,numeric,numeric,YES,,,
kepler_ods,kdc125,table,76,c75,numeric,numeric,YES,,,
kepler_ods,kdc125,table,77,c76,numeric,numeric,YES,,,
kepler_ods,kdc125,table,78,c77,numeric,numeric,YES,,,
kepler_ods,kdc125,table,79,c78,numeric,numeric,YES,,,
kepler_ods,kdc125,table,80,c79,numeric,numeric,YES,,,
kepler_ods,kdc125,table,81,c80,numeric,numeric,YES,,,
kepler_ods,kdc125,table,82,c81,numeric,numeric,YES,,,
kepler_ods,kdc125,table,83,c82,numeric,numeric,YES,,,
kepler_ods,kdc125,table,84,c83,numeric,numeric,YES,,,
kepler_ods,kdc125,table,85,c84,numeric,numeric,YES,,,
kepler_ods,kdc125,table,86,c85,numeric,numeric,YES,,,
kepler_ods,kdc125,table,87,c86,numeric,numeric,YES,,,
kepler_ods,kdc125,table,88,c87,text,text,YES,,,
kepler_ods,kdc125,table,89,c88,text,text,YES,,,
kepler_ods,kdc125,table,90,c89,text,text,YES,,,
kepler_ods,kdc125,table,91,c90,text,text,YES,,,
kepler_ods,kdc125,table,92,c91,numeric,numeric,YES,,,
kepler_ods,kdc125,table,93,c92,numeric,numeric,YES,,,
kepler_ods,kdc125,table,94,c93,numeric,numeric,YES,,,
kepler_ods,kdc125,table,95,c94,numeric,numeric,YES,,,
kepler_ods,kdc125,table,96,c95,text,text,YES,,,
kepler_ods,kdc125,table,97,c96,text,text,YES,,,
kepler_ods,kdc125,table,98,c97,text,text,YES,,,
kepler_ods,kdc125,table,99,c98,text,text,YES,,,
kepler_ods,kdc125,table,100,c99,text,text,YES,,,
kepler_ods,kdc125,table,101,c100,text,text,YES,,,
kepler_ods,kdc126,table,1,sucursal,text,text,NO,,,
kepler_ods,kdc126,table,2,c1,text,text,NO,,,
kepler_ods,kdc126,table,3,c2,text,text,YES,,,
kepler_ods,kdc126,table,4,c3,text,text,YES,,,
kepler_ods,kdc126,table,5,c4,numeric,numeric,YES,,,
kepler_ods,kdc126,table,6,c5,text,text,YES,,,
kepler_ods,kdc126,table,7,c6,text,text,YES,,,
kepler_ods,kdc126,table,8,c7,text,text,YES,,,
kepler_ods,kdc126,table,9,c8,text,text,YES,,,
kepler_ods,kdc126,table,10,c9,text,text,YES,,,
kepler_ods,kdc126,table,11,c10,text,text,YES,,,
kepler_ods,kdc126,table,12,c11,numeric,numeric,YES,,,
kepler_ods,kdc126,table,13,c12,text,text,YES,,,
kepler_ods,kdc126,table,14,c13,text,text,YES,,,
kepler_ods,kdc126,table,15,c14,numeric,numeric,YES,,,
kepler_ods,kdc126,table,16,c15,numeric,numeric,YES,,,
kepler_ods,kdc126,table,17,c16,numeric,numeric,YES,,,
kepler_ods,kdc126,table,18,c17,numeric,numeric,YES,,,
kepler_ods,kdc126,table,19,c18,numeric,numeric,YES,,,
kepler_ods,kdc126,table,20,c19,numeric,numeric,YES,,,
kepler_ods,kdc126,table,21,c20,numeric,numeric,YES,,,
kepler_ods,kdc126,table,22,c21,numeric,numeric,YES,,,
kepler_ods,kdc126,table,23,c22,numeric,numeric,YES,,,
kepler_ods,kdc126,table,24,c23,numeric,numeric,YES,,,
kepler_ods,kdc126,table,25,c24,numeric,numeric,YES,,,
kepler_ods,kdc126,table,26,c25,numeric,numeric,YES,,,
kepler_ods,kdc126,table,27,c26,numeric,numeric,YES,,,
kepler_ods,kdc126,table,28,c27,numeric,numeric,YES,,,
kepler_ods,kdc126,table,29,c28,numeric,numeric,YES,,,
kepler_ods,kdc126,table,30,c29,numeric,numeric,YES,,,
kepler_ods,kdc126,table,31,c30,numeric,numeric,YES,,,
kepler_ods,kdc126,table,32,c31,numeric,numeric,YES,,,
kepler_ods,kdc126,table,33,c32,numeric,numeric,YES,,,
kepler_ods,kdc126,table,34,c33,numeric,numeric,YES,,,
kepler_ods,kdc126,table,35,c34,numeric,numeric,YES,,,
kepler_ods,kdc126,table,36,c35,numeric,numeric,YES,,,
kepler_ods,kdc126,table,37,c36,numeric,numeric,YES,,,
kepler_ods,kdc126,table,38,c37,numeric,numeric,YES,,,
kepler_ods,kdc126,table,39,c38,numeric,numeric,YES,,,
kepler_ods,kdc126,table,40,c39,numeric,numeric,YES,,,
kepler_ods,kdc126,table,41,c40,numeric,numeric,YES,,,
kepler_ods,kdc126,table,42,c41,numeric,numeric,YES,,,
kepler_ods,kdc126,table,43,c42,numeric,numeric,YES,,,
kepler_ods,kdc126,table,44,c43,numeric,numeric,YES,,,
kepler_ods,kdc126,table,45,c44,numeric,numeric,YES,,,
kepler_ods,kdc126,table,46,c45,numeric,numeric,YES,,,
kepler_ods,kdc126,table,47,c46,numeric,numeric,YES,,,
kepler_ods,kdc126,table,48,c47,numeric,numeric,YES,,,
kepler_ods,kdc126,table,49,c48,numeric,numeric,YES,,,
kepler_ods,kdc126,table,50,c49,numeric,numeric,YES,,,
kepler_ods,kdc126,table,51,c50,numeric,numeric,YES,,,
kepler_ods,kdc126,table,52,c51,numeric,numeric,YES,,,
kepler_ods,kdc126,table,53,c52,numeric,numeric,YES,,,
kepler_ods,kdc126,table,54,c53,numeric,numeric,YES,,,
kepler_ods,kdc126,table,55,c54,numeric,numeric,YES,,,
kepler_ods,kdc126,table,56,c55,numeric,numeric,YES,,,
kepler_ods,kdc126,table,57,c56,numeric,numeric,YES,,,
kepler_ods,kdc126,table,58,c57,numeric,numeric,YES,,,
kepler_ods,kdc126,table,59,c58,numeric,numeric,YES,,,
kepler_ods,kdc126,table,60,c59,numeric,numeric,YES,,,
kepler_ods,kdc126,table,61,c60,numeric,numeric,YES,,,
kepler_ods,kdc126,table,62,c61,numeric,numeric,YES,,,
kepler_ods,kdc126,table,63,c62,numeric,numeric,YES,,,
kepler_ods,kdc126,table,64,c63,numeric,numeric,YES,,,
kepler_ods,kdc126,table,65,c64,numeric,numeric,YES,,,
kepler_ods,kdc126,table,66,c65,numeric,numeric,YES,,,
kepler_ods,kdc126,table,67,c66,numeric,numeric,YES,,,
kepler_ods,kdc126,table,68,c67,numeric,numeric,YES,,,
kepler_ods,kdc126,table,69,c68,numeric,numeric,YES,,,
kepler_ods,kdc126,table,70,c69,numeric,numeric,YES,,,
kepler_ods,kdc126,table,71,c70,numeric,numeric,YES,,,
kepler_ods,kdc126,table,72,c71,numeric,numeric,YES,,,
kepler_ods,kdc126,table,73,c72,numeric,numeric,YES,,,
kepler_ods,kdc126,table,74,c73,numeric,numeric,YES,,,
kepler_ods,kdc126,table,75,c74,numeric,numeric,YES,,,
kepler_ods,kdc126,table,76,c75,numeric,numeric,YES,,,
kepler_ods,kdc126,table,77,c76,numeric,numeric,YES,,,
kepler_ods,kdc126,table,78,c77,numeric,numeric,YES,,,
kepler_ods,kdc126,table,79,c78,numeric,numeric,YES,,,
kepler_ods,kdc126,table,80,c79,numeric,numeric,YES,,,
kepler_ods,kdc126,table,81,c80,numeric,numeric,YES,,,
kepler_ods,kdc126,table,82,c81,numeric,numeric,YES,,,
kepler_ods,kdc126,table,83,c82,numeric,numeric,YES,,,
kepler_ods,kdc126,table,84,c83,numeric,numeric,YES,,,
kepler_ods,kdc126,table,85,c84,numeric,numeric,YES,,,
kepler_ods,kdc126,table,86,c85,numeric,numeric,YES,,,
kepler_ods,kdc126,table,87,c86,numeric,numeric,YES,,,
kepler_ods,kdc126,table,88,c87,text,text,YES,,,
kepler_ods,kdc126,table,89,c88,text,text,YES,,,
kepler_ods,kdc126,table,90,c89,text,text,YES,,,
kepler_ods,kdc126,table,91,c90,text,text,YES,,,
kepler_ods,kdc126,table,92,c91,numeric,numeric,YES,,,
kepler_ods,kdc126,table,93,c92,numeric,numeric,YES,,,
kepler_ods,kdc126,table,94,c93,numeric,numeric,YES,,,
kepler_ods,kdc126,table,95,c94,numeric,numeric,YES,,,
kepler_ods,kdc126,table,96,c95,text,text,YES,,,
kepler_ods,kdc126,table,97,c96,text,text,YES,,,
kepler_ods,kdc126,table,98,c97,text,text,YES,,,
kepler_ods,kdc126,table,99,c98,text,text,YES,,,
kepler_ods,kdc126,table,100,c99,text,text,YES,,,
kepler_ods,kdc126,table,101,c100,text,text,YES,,,
kepler_ods,kdc22408,table,1,sucursal,text,text,NO,,,
kepler_ods,kdc22408,table,2,c1,numeric,numeric,NO,,,
kepler_ods,kdc22408,table,3,c2,timestamp without time zone,timestamp,NO,,,
kepler_ods,kdc22408,table,4,c3,text,text,NO,,,
kepler_ods,kdc22408,table,5,c4,text,text,YES,,,
kepler_ods,kdc22408,table,6,c5,numeric,numeric,YES,,,
kepler_ods,kdc22408,table,7,c6,text,text,YES,,,
kepler_ods,kdc22408,table,8,c7,text,text,YES,,,
kepler_ods,kdc22408,table,9,c8,text,text,NO,,,
kepler_ods,kdc22408,table,10,c9,numeric,numeric,YES,,,
kepler_ods,kdc22408,table,11,c10,numeric,numeric,NO,,,
kepler_ods,kdc22408,table,12,c11,text,text,YES,,,
kepler_ods,kdc22408,table,13,c12,text,text,YES,,,
kepler_ods,kdc22408,table,14,c13,text,text,YES,,,
kepler_ods,kdc22408,table,15,c14,text,text,YES,,,
kepler_ods,kdc22408,table,16,c15,text,text,YES,,,
kepler_ods,kdc22408,table,17,c16,text,text,YES,,,
kepler_ods,kdc22408,table,18,c17,numeric,numeric,YES,,,
kepler_ods,kdc22408,table,19,c18,numeric,numeric,YES,,,
kepler_ods,kdc22408,table,20,c19,text,text,YES,,,
kepler_ods,kdc22408,table,21,c20,text,text,YES,,,
kepler_ods,kdc22408,table,22,c21,text,text,YES,,,
kepler_ods,kdc22408,table,23,c22,text,text,YES,,,
kepler_ods,kdc22408,table,24,c23,text,text,YES,,,
kepler_ods,kdc22408,table,25,c24,text,text,YES,,,
kepler_ods,kdc22408,table,26,c25,text,text,YES,,,
kepler_ods,kdc22408,table,27,c26,text,text,YES,,,
kepler_ods,kdc22408,table,28,c27,text,text,YES,,,
kepler_ods,kdc22408,table,29,c28,text,text,YES,,,
kepler_ods,kdc22408,table,30,c29,text,text,YES,,,
kepler_ods,kdc22408,table,31,c30,text,text,YES,,,
kepler_ods,kdc22408,table,32,c31,timestamp without time zone,timestamp,YES,,,
kepler_ods,kdc22408,table,33,c32,text,text,YES,,,
kepler_ods,kdc22408,table,34,c33,text,text,YES,,,
kepler_ods,kdc22408,table,35,c34,text,text,YES,,,
kepler_ods,kdc22408,table,36,c35,text,text,YES,,,
kepler_ods,kdc22408,table,37,c36,text,text,YES,,,
kepler_ods,kdc22408,table,38,c37,text,text,YES,,,
kepler_ods,kdc22408,table,39,c38,text,text,YES,,,
kepler_ods,kdc22408,table,40,c39,text,text,YES,,,
kepler_ods,kdc22408,table,41,c40,text,text,YES,,,
kepler_ods,kdc22408,table,42,c41,text,text,YES,,,
kepler_ods,kdc22408,table,43,c42,text,text,YES,,,
kepler_ods,kdc22408,table,44,c43,text,text,YES,,,
kepler_ods,kdc22408,table,45,c44,text,text,YES,,,
kepler_ods,kdc22408,table,46,c45,text,text,YES,,,
kepler_ods,kdc22408,table,47,c46,text,text,YES,,,
kepler_ods,kdc22408,table,48,c47,text,text,YES,,,
kepler_ods,kdc22408,table,49,c48,text,text,YES,,,
kepler_ods,kdc22408,table,50,c49,text,text,YES,,,
kepler_ods,kdc22408,table,51,c50,text,text,YES,,,
kepler_ods,kdc22501,table,1,sucursal,text,text,NO,,,
kepler_ods,kdc22501,table,2,c1,numeric,numeric,NO,,,
kepler_ods,kdc22501,table,3,c2,timestamp without time zone,timestamp,NO,,,
kepler_ods,kdc22501,table,4,c3,text,text,NO,,,
kepler_ods,kdc22501,table,5,c4,text,text,YES,,,
kepler_ods,kdc22501,table,6,c5,numeric,numeric,YES,,,
kepler_ods,kdc22501,table,7,c6,text,text,YES,,,
kepler_ods,kdc22501,table,8,c7,text,text,YES,,,
kepler_ods,kdc22501,table,9,c8,text,text,NO,,,
kepler_ods,kdc22501,table,10,c9,numeric,numeric,YES,,,
kepler_ods,kdc22501,table,11,c10,numeric,numeric,NO,,,
kepler_ods,kdc22501,table,12,c11,text,text,YES,,,
kepler_ods,kdc22501,table,13,c12,text,text,YES,,,
kepler_ods,kdc22501,table,14,c13,text,text,YES,,,
kepler_ods,kdc22501,table,15,c14,text,text,YES,,,
kepler_ods,kdc22501,table,16,c15,text,text,YES,,,
kepler_ods,kdc22501,table,17,c16,text,text,YES,,,
kepler_ods,kdc22501,table,18,c17,numeric,numeric,YES,,,
kepler_ods,kdc22501,table,19,c18,numeric,numeric,YES,,,
kepler_ods,kdc22501,table,20,c19,text,text,YES,,,
kepler_ods,kdc22501,table,21,c20,text,text,YES,,,
kepler_ods,kdc22501,table,22,c21,text,text,YES,,,
kepler_ods,kdc22501,table,23,c22,text,text,YES,,,
kepler_ods,kdc22501,table,24,c23,text,text,YES,,,
kepler_ods,kdc22501,table,25,c24,text,text,YES,,,
kepler_ods,kdc22501,table,26,c25,text,text,YES,,,
kepler_ods,kdc22501,table,27,c26,text,text,YES,,,
kepler_ods,kdc22501,table,28,c27,text,text,YES,,,
kepler_ods,kdc22501,table,29,c28,text,text,YES,,,
kepler_ods,kdc22501,table,30,c29,text,text,YES,,,
kepler_ods,kdc22501,table,31,c30,text,text,YES,,,
kepler_ods,kdc22501,table,32,c31,timestamp without time zone,timestamp,YES,,,
kepler_ods,kdc22501,table,33,c32,text,text,YES,,,
kepler_ods,kdc22501,table,34,c33,text,text,YES,,,
kepler_ods,kdc22501,table,35,c34,text,text,YES,,,
kepler_ods,kdc22501,table,36,c35,text,text,YES,,,
kepler_ods,kdc22501,table,37,c36,text,text,YES,,,
kepler_ods,kdc22501,table,38,c37,text,text,YES,,,
kepler_ods,kdc22501,table,39,c38,text,text,YES,,,
kepler_ods,kdc22501,table,40,c39,text,text,YES,,,
kepler_ods,kdc22501,table,41,c40,text,text,YES,,,
kepler_ods,kdc22501,table,42,c41,text,text,YES,,,
kepler_ods,kdc22501,table,43,c42,text,text,YES,,,
kepler_ods,kdc22501,table,44,c43,text,text,YES,,,
kepler_ods,kdc22501,table,45,c44,text,text,YES,,,
kepler_ods,kdc22501,table,46,c45,text,text,YES,,,
kepler_ods,kdc22501,table,47,c46,text,text,YES,,,
kepler_ods,kdc22501,table,48,c47,text,text,YES,,,
kepler_ods,kdc22501,table,49,c48,text,text,YES,,,
kepler_ods,kdc22501,table,50,c49,text,text,YES,,,
kepler_ods,kdc22501,table,51,c50,text,text,YES,,,
kepler_ods,kdc22502,table,1,sucursal,text,text,NO,,,
kepler_ods,kdc22502,table,2,c1,numeric,numeric,NO,,,
kepler_ods,kdc22502,table,3,c2,timestamp without time zone,timestamp,NO,,,
kepler_ods,kdc22502,table,4,c3,text,text,NO,,,
kepler_ods,kdc22502,table,5,c4,text,text,YES,,,
kepler_ods,kdc22502,table,6,c5,numeric,numeric,YES,,,
kepler_ods,kdc22502,table,7,c6,text,text,YES,,,
kepler_ods,kdc22502,table,8,c7,text,text,YES,,,
kepler_ods,kdc22502,table,9,c8,text,text,NO,,,
kepler_ods,kdc22502,table,10,c9,numeric,numeric,YES,,,
kepler_ods,kdc22502,table,11,c10,numeric,numeric,NO,,,
kepler_ods,kdc22502,table,12,c11,text,text,YES,,,
kepler_ods,kdc22502,table,13,c12,text,text,YES,,,
kepler_ods,kdc22502,table,14,c13,text,text,YES,,,
kepler_ods,kdc22502,table,15,c14,text,text,YES,,,
kepler_ods,kdc22502,table,16,c15,text,text,YES,,,
kepler_ods,kdc22502,table,17,c16,text,text,YES,,,
kepler_ods,kdc22502,table,18,c17,numeric,numeric,YES,,,
kepler_ods,kdc22502,table,19,c18,numeric,numeric,YES,,,
kepler_ods,kdc22502,table,20,c19,text,text,YES,,,
kepler_ods,kdc22502,table,21,c20,text,text,YES,,,
kepler_ods,kdc22502,table,22,c21,text,text,YES,,,
kepler_ods,kdc22502,table,23,c22,text,text,YES,,,
kepler_ods,kdc22502,table,24,c23,text,text,YES,,,
kepler_ods,kdc22502,table,25,c24,text,text,YES,,,
kepler_ods,kdc22502,table,26,c25,text,text,YES,,,
kepler_ods,kdc22502,table,27,c26,text,text,YES,,,
kepler_ods,kdc22502,table,28,c27,text,text,YES,,,
kepler_ods,kdc22502,table,29,c28,text,text,YES,,,
kepler_ods,kdc22502,table,30,c29,text,text,YES,,,
kepler_ods,kdc22502,table,31,c30,text,text,YES,,,
kepler_ods,kdc22502,table,32,c31,timestamp without time zone,timestamp,YES,,,
kepler_ods,kdc22502,table,33,c32,text,text,YES,,,
kepler_ods,kdc22502,table,34,c33,text,text,YES,,,
kepler_ods,kdc22502,table,35,c34,text,text,YES,,,
kepler_ods,kdc22502,table,36,c35,text,text,YES,,,
kepler_ods,kdc22502,table,37,c36,text,text,YES,,,
kepler_ods,kdc22502,table,38,c37,text,text,YES,,,
kepler_ods,kdc22502,table,39,c38,text,text,YES,,,
kepler_ods,kdc22502,table,40,c39,text,text,YES,,,
kepler_ods,kdc22502,table,41,c40,text,text,YES,,,
kepler_ods,kdc22502,table,42,c41,text,text,YES,,,
kepler_ods,kdc22502,table,43,c42,text,text,YES,,,
kepler_ods,kdc22502,table,44,c43,text,text,YES,,,
kepler_ods,kdc22502,table,45,c44,text,text,YES,,,
kepler_ods,kdc22502,table,46,c45,text,text,YES,,,
kepler_ods,kdc22502,table,47,c46,text,text,YES,,,
kepler_ods,kdc22502,table,48,c47,text,text,YES,,,
kepler_ods,kdc22502,table,49,c48,text,text,YES,,,
kepler_ods,kdc22502,table,50,c49,text,text,YES,,,
kepler_ods,kdc22502,table,51,c50,text,text,YES,,,
kepler_ods,kdc22503,table,1,sucursal,text,text,NO,,,
kepler_ods,kdc22503,table,2,c1,numeric,numeric,NO,,,
kepler_ods,kdc22503,table,3,c2,timestamp without time zone,timestamp,NO,,,
kepler_ods,kdc22503,table,4,c3,text,text,NO,,,
kepler_ods,kdc22503,table,5,c4,text,text,YES,,,
kepler_ods,kdc22503,table,6,c5,numeric,numeric,YES,,,
kepler_ods,kdc22503,table,7,c6,text,text,YES,,,
kepler_ods,kdc22503,table,8,c7,text,text,YES,,,
kepler_ods,kdc22503,table,9,c8,text,text,NO,,,
kepler_ods,kdc22503,table,10,c9,numeric,numeric,YES,,,
kepler_ods,kdc22503,table,11,c10,numeric,numeric,NO,,,
kepler_ods,kdc22503,table,12,c11,text,text,YES,,,
kepler_ods,kdc22503,table,13,c12,text,text,YES,,,
kepler_ods,kdc22503,table,14,c13,text,text,YES,,,
kepler_ods,kdc22503,table,15,c14,text,text,YES,,,
kepler_ods,kdc22503,table,16,c15,text,text,YES,,,
kepler_ods,kdc22503,table,17,c16,text,text,YES,,,
kepler_ods,kdc22503,table,18,c17,numeric,numeric,YES,,,
kepler_ods,kdc22503,table,19,c18,numeric,numeric,YES,,,
kepler_ods,kdc22503,table,20,c19,text,text,YES,,,
kepler_ods,kdc22503,table,21,c20,text,text,YES,,,
kepler_ods,kdc22503,table,22,c21,text,text,YES,,,
kepler_ods,kdc22503,table,23,c22,text,text,YES,,,
kepler_ods,kdc22503,table,24,c23,text,text,YES,,,
kepler_ods,kdc22503,table,25,c24,text,text,YES,,,
kepler_ods,kdc22503,table,26,c25,text,text,YES,,,
kepler_ods,kdc22503,table,27,c26,text,text,YES,,,
kepler_ods,kdc22503,table,28,c27,text,text,YES,,,
kepler_ods,kdc22503,table,29,c28,text,text,YES,,,
kepler_ods,kdc22503,table,30,c29,text,text,YES,,,
kepler_ods,kdc22503,table,31,c30,text,text,YES,,,
kepler_ods,kdc22503,table,32,c31,timestamp without time zone,timestamp,YES,,,
kepler_ods,kdc22503,table,33,c32,text,text,YES,,,
kepler_ods,kdc22503,table,34,c33,text,text,YES,,,
kepler_ods,kdc22503,table,35,c34,text,text,YES,,,
kepler_ods,kdc22503,table,36,c35,text,text,YES,,,
kepler_ods,kdc22503,table,37,c36,text,text,YES,,,
kepler_ods,kdc22503,table,38,c37,text,text,YES,,,
kepler_ods,kdc22503,table,39,c38,text,text,YES,,,
kepler_ods,kdc22503,table,40,c39,text,text,YES,,,
kepler_ods,kdc22503,table,41,c40,text,text,YES,,,
kepler_ods,kdc22503,table,42,c41,text,text,YES,,,
kepler_ods,kdc22503,table,43,c42,text,text,YES,,,
kepler_ods,kdc22503,table,44,c43,text,text,YES,,,
kepler_ods,kdc22503,table,45,c44,text,text,YES,,,
kepler_ods,kdc22503,table,46,c45,text,text,YES,,,
kepler_ods,kdc22503,table,47,c46,text,text,YES,,,
kepler_ods,kdc22503,table,48,c47,text,text,YES,,,
kepler_ods,kdc22503,table,49,c48,text,text,YES,,,
kepler_ods,kdc22503,table,50,c49,text,text,YES,,,
kepler_ods,kdc22503,table,51,c50,text,text,YES,,,
kepler_ods,kdc22504,table,1,sucursal,text,text,NO,,,
kepler_ods,kdc22504,table,2,c1,numeric,numeric,NO,,,
kepler_ods,kdc22504,table,3,c2,timestamp without time zone,timestamp,NO,,,
kepler_ods,kdc22504,table,4,c3,text,text,NO,,,
kepler_ods,kdc22504,table,5,c4,text,text,YES,,,
kepler_ods,kdc22504,table,6,c5,numeric,numeric,YES,,,
kepler_ods,kdc22504,table,7,c6,text,text,YES,,,
kepler_ods,kdc22504,table,8,c7,text,text,YES,,,
kepler_ods,kdc22504,table,9,c8,text,text,NO,,,
kepler_ods,kdc22504,table,10,c9,numeric,numeric,YES,,,
kepler_ods,kdc22504,table,11,c10,numeric,numeric,NO,,,
kepler_ods,kdc22504,table,12,c11,text,text,YES,,,
kepler_ods,kdc22504,table,13,c12,text,text,YES,,,
kepler_ods,kdc22504,table,14,c13,text,text,YES,,,
kepler_ods,kdc22504,table,15,c14,text,text,YES,,,
